sector,subsector,field,model_variable,category_value,category_name,gas,gas_name,model_variable_information
IPPU,IPPU,emission_co2e_sf6_ippu_production_electronics,:math:\text{SF}_6 Emissions from Industrial Production Processes,electronics,cat_industry,sf6,Sulfur Hexflouride,
IPPU,IPPU,emission_co2e_sf6_ippu_production_metals,:math:\text{SF}_6 Emissions from Industrial Production Processes,metals,cat_industry,sf6,Sulfur Hexflouride,
IPPU,IPPU,emission_co2e_sf6_ippu_production_other_product_manufacturing,:math:\text{SF}_6 Emissions from Industrial Production Processes,other_product_manufacturing,cat_industry,sf6,Sulfur Hexflouride,
IPPU,IPPU,emitinit_ippu_product_use_other_kt_co2,Initial Other Non-Energy :math:\text{CO}_2 Emissions,"('product_use_other', 'product_use_other')",cat_industry,co2,Carbon Dioxide,
IPPU,IPPU,frac_ippu_cement_clinker,Clinker Fraction of Cement,"('cement', 'cement')",cat_industry,,,
IPPU,IPPU,frac_ippu_production_with_co2_capture_cement,Industrial :math:\text{CO}_2 Capture Prevalence,cement,cat_industry,co2,Carbon Dioxide," | Fraction of industrial production subject to CCS, which reduces :math:`\text{CO}_2` emissions.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,frac_ippu_production_with_co2_capture_chemicals,Industrial :math:\text{CO}_2 Capture Prevalence,chemicals,cat_industry,co2,Carbon Dioxide," | Fraction of industrial production subject to CCS, which reduces :math:`\text{CO}_2` emissions.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,frac_ippu_production_with_co2_capture_glass,Industrial :math:\text{CO}_2 Capture Prevalence,glass,cat_industry,co2,Carbon Dioxide," | Fraction of industrial production subject to CCS, which reduces :math:`\text{CO}_2` emissions.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,frac_ippu_production_with_co2_capture_lime_and_carbonite,Industrial :math:\text{CO}_2 Capture Prevalence,lime_and_carbonite,cat_industry,co2,Carbon Dioxide," | Fraction of industrial production subject to CCS, which reduces :math:`\text{CO}_2` emissions.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,frac_ippu_production_with_co2_capture_metals,Industrial :math:\text{CO}_2 Capture Prevalence,metals,cat_industry,co2,Carbon Dioxide," | Fraction of industrial production subject to CCS, which reduces :math:`\text{CO}_2` emissions.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,frac_ippu_production_with_co2_capture_plastic,Industrial :math:\text{CO}_2 Capture Prevalence,plastic,cat_industry,co2,Carbon Dioxide," | Fraction of industrial production subject to CCS, which reduces :math:`\text{CO}_2` emissions.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,gasrecovered_ippu_mt_co2_capture_cement,:math:\text{CO}_2 Captured in Industrial Processes and Product Use,cement,cat_industry,co2,Carbon Dioxide,Fraction of :math:`\text{CO}_2` emitted that is captured at the point of emission. 
IPPU,IPPU,gasrecovered_ippu_mt_co2_capture_chemicals,:math:\text{CO}_2 Captured in Industrial Processes and Product Use,chemicals,cat_industry,co2,Carbon Dioxide,Fraction of :math:`\text{CO}_2` emitted that is captured at the point of emission. 
IPPU,IPPU,gasrecovered_ippu_mt_co2_capture_glass,:math:\text{CO}_2 Captured in Industrial Processes and Product Use,glass,cat_industry,co2,Carbon Dioxide,Fraction of :math:`\text{CO}_2` emitted that is captured at the point of emission. 
IPPU,IPPU,gasrecovered_ippu_mt_co2_capture_lime_and_carbonite,:math:\text{CO}_2 Captured in Industrial Processes and Product Use,lime_and_carbonite,cat_industry,co2,Carbon Dioxide,Fraction of :math:`\text{CO}_2` emitted that is captured at the point of emission. 
IPPU,IPPU,gasrecovered_ippu_mt_co2_capture_metals,:math:\text{CO}_2 Captured in Industrial Processes and Product Use,metals,cat_industry,co2,Carbon Dioxide,Fraction of :math:`\text{CO}_2` emitted that is captured at the point of emission. 
IPPU,IPPU,gasrecovered_ippu_mt_co2_capture_plastic,:math:\text{CO}_2 Captured in Industrial Processes and Product Use,plastic,cat_industry,co2,Carbon Dioxide,Fraction of :math:`\text{CO}_2` emitted that is captured at the point of emission. 
IPPU,IPPU,gasrf_ippu_co2_capture_cement,Industrial :math:\text{CO}_2 Capture Efficacy,cement,cat_industry,co2,Carbon Dioxide," | Fraction of :math:`\text{CO}_2` emitted that is captured when CCS is implemented.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,gasrf_ippu_co2_capture_chemicals,Industrial :math:\text{CO}_2 Capture Efficacy,chemicals,cat_industry,co2,Carbon Dioxide," | Fraction of :math:`\text{CO}_2` emitted that is captured when CCS is implemented.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,gasrf_ippu_co2_capture_glass,Industrial :math:\text{CO}_2 Capture Efficacy,glass,cat_industry,co2,Carbon Dioxide," | Fraction of :math:`\text{CO}_2` emitted that is captured when CCS is implemented.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,gasrf_ippu_co2_capture_lime_and_carbonite,Industrial :math:\text{CO}_2 Capture Efficacy,lime_and_carbonite,cat_industry,co2,Carbon Dioxide," | Fraction of :math:`\text{CO}_2` emitted that is captured when CCS is implemented.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,gasrf_ippu_co2_capture_metals,Industrial :math:\text{CO}_2 Capture Efficacy,metals,cat_industry,co2,Carbon Dioxide," | Fraction of :math:`\text{CO}_2` emitted that is captured when CCS is implemented.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,gasrf_ippu_co2_capture_plastic,Industrial :math:\text{CO}_2 Capture Efficacy,plastic,cat_industry,co2,Carbon Dioxide," | Fraction of :math:`\text{CO}_2` emitted that is captured when CCS is implemented.
 | 
 | **NOTE**: this variable is used in Industrial Energy (INEN) as well to determine the share of :math:`\text{CO}_2` emissions that are captured.
 | 
 | **NOTE**: this variable applies only to process emissions and does not affect product use emissions."
IPPU,IPPU,maxfrac_ippu_maximum_recylced_material_ratio_glass,Maximum Recycled Material Ratio in Virgin Process,glass,cat_industry,,," | Recycled material can sometimes be mixed in with virgin materials
 | 
 | **Cullet Ratio in Glass**: *Cullet* is scrap glass that is used to reduce the requirements for raw materials in glass production. In SISEPUEDE, recycled glass is used until the maximum cullet fraction (on average) is satisfied. Recycled glass above this threshold is exported.  See `Nature 599 (2021) <https://www.nature.com/articles/d41586-021-02992-8>`_ and the V3, C2, Equation 2.10 in the IPCC GNGHGI (2006) for more information."
IPPU,IPPU,maxfrac_ippu_maximum_recylced_material_ratio_paper,Maximum Recycled Material Ratio in Virgin Process,paper,cat_industry,,," | Recycled material can sometimes be mixed in with virgin materials
 | 
 | **Cullet Ratio in Glass**: *Cullet* is scrap glass that is used to reduce the requirements for raw materials in glass production. In SISEPUEDE, recycled glass is used until the maximum cullet fraction (on average) is satisfied. Recycled glass above this threshold is exported.  See `Nature 599 (2021) <https://www.nature.com/articles/d41586-021-02992-8>`_ and the V3, C2, Equation 2.10 in the IPCC GNGHGI (2006) for more information."
IPPU,IPPU,maxfrac_ippu_maximum_recylced_material_ratio_plastic,Maximum Recycled Material Ratio in Virgin Process,plastic,cat_industry,,," | Recycled material can sometimes be mixed in with virgin materials
 | 
 | **Cullet Ratio in Glass**: *Cullet* is scrap glass that is used to reduce the requirements for raw materials in glass production. In SISEPUEDE, recycled glass is used until the maximum cullet fraction (on average) is satisfied. Recycled glass above this threshold is exported.  See `Nature 599 (2021) <https://www.nature.com/articles/d41586-021-02992-8>`_ and the V3, C2, Equation 2.10 in the IPCC GNGHGI (2006) for more information."
IPPU,IPPU,maxfrac_ippu_maximum_recylced_material_ratio_wood,Maximum Recycled Material Ratio in Virgin Process,wood,cat_industry,,," | Recycled material can sometimes be mixed in with virgin materials
 | 
 | **Cullet Ratio in Glass**: *Cullet* is scrap glass that is used to reduce the requirements for raw materials in glass production. In SISEPUEDE, recycled glass is used until the maximum cullet fraction (on average) is satisfied. Recycled glass above this threshold is exported.  See `Nature 599 (2021) <https://www.nature.com/articles/d41586-021-02992-8>`_ and the V3, C2, Equation 2.10 in the IPCC GNGHGI (2006) for more information."
IPPU,IPPU,net_imports_cement_clinker_tonne,Net Imports of Cement Clinker,"('cement', 'cement')",cat_industry,,,
IPPU,IPPU,net_imports_change_ippu_cement_tonne,Change to Net Imports of Products,cement,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_recycled_glass_tonne,Change to Net Imports of Products,recycled_glass,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_recycled_metals_tonne,Change to Net Imports of Products,recycled_metals,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_recycled_paper_tonne,Change to Net Imports of Products,recycled_paper,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_recycled_plastic_tonne,Change to Net Imports of Products,recycled_plastic,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_recycled_rubber_and_leather_tonne,Change to Net Imports of Products,recycled_rubber_and_leather,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_recycled_textiles_tonne,Change to Net Imports of Products,recycled_textiles,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_recycled_wood_tonne,Change to Net Imports of Products,recycled_wood,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,net_imports_change_ippu_wood_tonne,Change to Net Imports of Products,wood,cat_industry,,,"Recycling volumes may exceed domestic demand, and some changes to indsutrial production can affect projections. Decreases (negative values) to this variable represent exports of materials produced in each country. "
IPPU,IPPU,prod_ippu_cement_tonne,Industrial Production,cement,cat_industry,,," | Production at :math:`t = 0` of an industrial category, in tonnes. Future production is elastic to GDP and is modified by an exogenous scalar (representing changes to industry). 
 | 
 | Note that production of recycled categories (``recycled_XXX``) differ from total waste recycled. In the Industrial model, recycled materials are used until the maximum recycling fraction is obtained."
IPPU,IPPU,prod_ippu_chemicals_tonne,Industrial Production,chemicals,cat_industry,,," | Production at :math:`t = 0` of an industrial category, in tonnes. Future production is elastic to GDP and is modified by an exogenous scalar (representing changes to industry). 
 | 
 | Note that production of recycled categories (``recycled_XXX``) differ from total waste recycled. In the Industrial model, recycled materials are used until the maximum recycling fraction is obtained."
IPPU,IPPU,prod_ippu_electronics_tonne,Industrial Production,electronics,cat_industry,,," | Production at :math:`t = 0` of an industrial category, in tonnes. Future production is elastic to GDP and is modified by an exogenous scalar (representing changes to industry). 
 | 
 | Note that production of recycled categories (``recycled_XXX``) differ from total waste recycled. In the Industrial model, recycled materials are used until the maximum recycling fraction is obtained."
IPPU,IPPU,prod_ippu_glass_tonne,Industrial Production,glass,cat_industry,,," | Production at :math:`t = 0` of an industrial category, in tonnes. Future production is elastic to GDP and is modified by an exogenous scalar (representing changes to industry). 
 | 
 | Note that production of recycled categories (``recycled_XXX``) differ from total waste recycled. In the Industrial model, recycled materials are used until the maximum recycling fraction is obtained."
IPPU,IPPU,prod_ippu_lime_and_carbonite_tonne,Industrial Production,lime_and_carbonite,cat_industry,,," | Production at :math:`t = 0` of an industrial category, in tonnes. Future production is elastic to GDP and is modified by an exogenous scalar (representing changes to industry). 
 | 
 | Note that production of recycled categories (``recycled_XXX``) differ from total waste recycled. In the Industrial model, recycled materials are used until the maximum recycling fraction is obtained."
